ActivityDate,ActivityName,ElapsedTime,MovingTime,Distance,MaxSpeed,ElevationGain,Class
"Oct 14, 2018, 6:23:21 PM",Lazy day ,2930,2776,9667.700195,4.199999809,49.97999954,0
"Oct 15, 2018, 1:53:19 PM",Taper begins ,4164,4079,14523.40039,4.400000095,106.1600037,0
"Oct 16, 2018, 1:53:20 PM",Warmup ,984,970,3268,4.699999809,13.65999985,0
"Oct 16, 2018, 2:31:50 PM",8x1k,2372,2215,9880.299805,6.699999809,103.8766632,2
"Oct 16, 2018, 3:16:36 PM",Cool down ,980,912,2962.399902,3.900000095,36.16999817,0
"Oct 17, 2018, 1:51:53 PM",Recovery,3372,3258,11413.7998,4.400000095,103.5899963,0
"Oct 18, 2018, 1:52:24 PM",Warmup ,1016,1016,3362.800049,3.900000095,8.520000458,0
"Oct 18, 2018, 2:30:37 PM",4mile tempo + 4x200,2040,1930,8640.400391,7.400000095,14.90666676,2
"Oct 18, 2018, 3:10:29 PM",Cool down ,997,997,2875.899902,3.5,6.760000229,0
"Oct 19, 2018, 1:50:27 PM",Easy 9,4225,3911,14500.09961,4.800000191,142.8466644,0
"Oct 21, 2018, 5:43:04 PM",Nice And easy,1850,1845,6512.399902,4,24.45999908,0
"Oct 22, 2018, 1:52:24 PM",📷 📷 📷 I need tints ,3768,3620,13070.09961,5,99.00333405,0
"Oct 23, 2018, 1:51:03 PM",Warmup ,937,937,3333.800049,4.199999809,8.43999958,0
"Oct 23, 2018, 2:27:24 PM",Short tempo + 200s,1858,1693,7308.299805,7.099999905,25.17333412,2
"Oct 23, 2018, 3:02:42 PM",Cool down ,1095,1095,3397.5,3.700000048,5.820000172,0
"Oct 24, 2018, 1:52:46 PM",Why not me?,2900,2742,9677.200195,4.599999905,53.4366684,0
"Oct 25, 2018, 1:55:03 PM",48hrs ,3639,3611,12883.59961,4.5,40.88000107,0
"Oct 26, 2018, 1:58:24 PM",Pre meet ,2495,2454,8282.700195,4.300000191,33.11999893,0
"Oct 27, 2018, 2:55:15 PM",Warmup ,1149,1100,3949.800049,4.300000191,19.29999924,0
"Oct 27, 2018, 4:41:42 PM",Cool down ,1879,1166,4021.800049,4.199999809,23.07999992,0
"Nov 2, 2018, 1:49:20 PM",running with a lot of pain ,2046,1806,6473.5,4.400000095,46.25333405,0
"Nov 3, 2018, 2:06:16 PM",A little better ,3420,3238,12014.59961,4.400000095,113.9199982,0
"Nov 4, 2018, 11:26:24 PM",Still hurt,4002,3548,12937.7002,5.800000191,87.51000214,0
"Nov 5, 2018, 2:57:36 PM",4 days till regionals ,3439,3299,12887.5,4.699999809,45.74000168,0
"Nov 6, 2018, 2:51:54 PM",Warmup ,948,948,3334.399902,4.199999809,8.399999619,0
"Nov 6, 2018, 3:23:45 PM",Short tempo + some speed ,1740,1538,6806.200195,7.599999905,24.63999939,2
"Nov 6, 2018, 3:58:42 PM",Cooldown,1075,958,3315,4,14.30000019,0
"Nov 7, 2018, 2:51:17 PM",Survived ,2745,2675,9698,4.599999905,75.57666779,0
"Nov 8, 2018, 10:32:19 PM",Pre meet ,1845,1837,6844.799805,4.5,13.84000015,0
"Nov 9, 2018, 7:10:54 PM",Warm up ,1143,1090,3990.800049,4.300000191,7.800000191,0
"Nov 9, 2018, 8:00:59 PM",West Regionals 10k ,1994,1994,10079.09961,7.099999905,21.71714211,2
"Nov 9, 2018, 8:50:49 PM",Attempt at a cool down ,485,446,1196.599976,3.5,2.463333368,0
"Nov 26, 2018, 2:56:49 PM",No more pain?,2025,1920,6503.799805,4.099999905,48.76499939,0
"Nov 27, 2018, 3:13:19 PM",Know what happens every time you speed?,1968,1871,6474.399902,4.5,44.63999939,0
"Dec 3, 2018, 2:50:19 PM",Morning Run,1946,1893,6451.399902,4.199999809,47.68000031,0
"Dec 6, 2018, 3:11:53 PM",Takin my time ,2055,1845,6455.600098,4.400000095,35.20000076,0
"Dec 4, 2018, 3:09:10 PM",Morning Run,1933,1933,6461.5,4.300000191,24.31999969,0
"Dec 7, 2018, 2:52:19 PM",Morning Run,1957,1847,6452.700195,4.5,15.06000042,0
"Dec 8, 2018, 3:07:53 PM",Best run this week!,2012,1900,6888.5,4.900000095,36.69137955,0
"Dec 11, 2018, 3:10:54 PM",Can’t forget that I’m golden ,2177,2102,7440.299805,4.400000095,38.90000153,0
"Dec 12, 2018, 2:53:24 PM",Can’t forget where I’m going ,2115,2103,7501,4.300000191,17.81999969,0
"Dec 13, 2018, 2:52:34 PM",Morning Run,2096,2080,7520.399902,4.300000191,18.54000092,0
"Dec 14, 2018, 3:22:35 PM",Started small,2887,2660,9673.599609,5,62.11333466,0
"Dec 15, 2018, 3:08:36 PM",Bagel me 🥯 ,2922,2791,9931.299805,4.599999905,68.14888763,0
"Dec 17, 2018, 8:03:22 PM",Shine like the sun ,2832,2569,9684.599609,4.599999905,141.7400055,0
"Dec 18, 2018, 8:57:15 PM",It hurts sometimes ,2844,2595,9834.400391,4.599999905,48.06999969,0
"Dec 19, 2018, 11:55:09 PM",Last day of finals ,1957,1807,6589.700195,4.800000191,22.12000084,0
"Dec 20, 2018, 2:50:50 PM",Still building,3246,3055,11336.2002,4.599999905,90.45333099,0
"Dec 21, 2018, 3:23:49 PM",Morning Run,3715,3186,11377,4.599999905,39.83000183,0
"Dec 22, 2018, 3:10:05 PM",“Long run” ,4022,3889,14504.7998,4.5,143.0700073,0
"Dec 24, 2018, 7:26:57 PM",Lil trot ,3229,3068,11398,4.900000095,79.3833313,0
"Dec 25, 2018, 8:12:22 PM",All I want for Christmas ,3345,3102,11314.7998,4.800000191,30.50333405,0
"Dec 26, 2018, 5:55:02 PM",Back where it all started ,2921,2663,9741.299805,4.699999809,183.2200012,0
"Dec 27, 2018, 4:52:14 PM",Easy run ,3886,3702,12887.59961,4.199999809,38.76250076,0
"Dec 28, 2018, 4:59:50 PM",Lost hills ,3646,3551,12942.7002,4.900000095,163.1799927,0
"Dec 29, 2018, 6:26:41 PM",Exploring the hills ,5122,4836,18026.09961,6.099999905,349.1542969,1
"Jan 2, 2019, 8:24:09 PM",Lunch Run,2789,2593,9705.700195,4.599999905,25.53333282,0
"Jan 3, 2019, 8:12:41 PM",No more figs ,3752,3488,12944.59961,5.099999905,73.36000061,0
"Jan 4, 2019, 8:02:59 PM",Lost ,3866,3527,12886.59961,4.5,175.5800018,0
"Jan 5, 2019, 8:47:43 PM",Long run with Robert ,6371,5738,21102.30078,4.5,162.9457092,1
"Jan 7, 2019, 3:34:40 PM",Time to fix my sleeping schedule ,3994,3493,12887.90039,5.400000095,74.90000153,0
"Jan 8, 2019, 3:19:00 PM",Warmup,925,925,3378.800049,4.400000095,12.26000023,0
"Jan 8, 2019, 3:52:29 PM",Long fartlek + 200s,2496,2279,9302.099609,8,31.64999962,2
"Jan 8, 2019, 4:39:34 PM",Cool down ,640,640,2165.300049,4.199999809,9.319999695,0
"Jan 9, 2019, 3:21:12 PM",Recovery ,2851,2727,9727,4.300000191,75.0533371,0
"Jan 17, 2019, 4:52:23 PM",Back ,1477,1395,4991.600098,4.199999809,15.84000015,0
"Jan 18, 2019, 5:24:06 PM",Painless ,1813,1755,6448.299805,4.699999809,18,0
"Jan 19, 2019, 4:53:18 PM",Felt extremely good ,2323,2136,8149.700195,4.599999905,40.40000153,0
"Jan 20, 2019, 4:27:26 PM",Morning Run,475,475,1613.800049,3.799999952,0,0
"Jan 20, 2019, 5:01:50 PM",Morning Run,503,458,1629.300049,4.099999905,6.420000076,0
"Jan 21, 2019, 3:18:26 PM",Easy at horse trail,2852,2619,9667.299805,5.099999905,72.66285706,0
"Jan 22, 2019, 3:04:59 PM",Lil D is my new training partner,3333,3005,11464.40039,4.699999809,65.26000214,0
"Jan 23, 2019, 2:57:11 PM",Now add some strides ,2985,2635,9711.200195,4.5,48.13999939,0
"Jan 24, 2019, 3:05:25 PM",Pumping blood ,3803,3480,13192.2998,4.800000191,69.1866684,0
"Jan 25, 2019, 2:50:29 PM",Morning Run,3614,3453,12897.90039,4.800000191,128.9799957,0
"Jan 26, 2019, 3:03:53 PM",First long run boi ,4344,4243,16125.40039,4.699999809,149.4100037,0
"Jan 28, 2019, 2:50:56 PM",Chilling & building ,3955,3899,14502.2998,4.5,153.5766602,0
"Jan 29, 2019, 2:41:58 PM",Warm up,952,889,3085.100098,4,7.760000229,0
"Jan 29, 2019, 3:39:58 PM",4 mile tempo,1366,1366,6444.100098,6.199999809,31.78666687,2
"Jan 29, 2019, 4:03:49 PM",6 x 30sec on 1min off,679,679,2475.399902,7.599999905,0,2
"Jan 29, 2019, 4:16:59 PM",Cool down ,769,701,2495.899902,4.300000191,8.865714073,0
"Jan 30, 2019, 2:56:27 PM",Recovery Run ,2843,2817,9739.700195,4.300000191,30.94000053,0
"Jan 31, 2019, 2:42:19 PM",Warmup + drills,958,858,3091,4.699999809,7.619999886,0
"Jan 31, 2019, 3:41:33 PM",6x1k + hill sprints ,2705,2032,8494.5,7.800000191,5.083333492,2
"Jan 31, 2019, 4:34:07 PM",Cool down ,900,900,2924.199951,3.799999952,13.38000011,0
"Feb 1, 2019, 2:50:33 PM",Easy 8,3731,3633,12890.09961,4.099999905,25.54000092,0
"Feb 2, 2019, 3:07:45 PM",Beach Cruzin ,5389,5141,19698.09961,5,106.7666702,1
"Feb 4, 2019, 2:53:19 PM",Shook ,4829,4352,16188,4.800000191,104.4599991,0
"Feb 5, 2019, 3:04:59 PM",Warmup ,957,947,3230.199951,4.5,8.399999619,0
"Feb 5, 2019, 3:43:36 PM",4x1 mile tempos ,1544,1544,7285.299805,6.699999809,0,2
"Feb 5, 2019, 4:16:52 PM",Hill sprints ,2216,1477,5101.299805,7.5,35.40333176,2
"Feb 6, 2019, 2:55:03 PM",Wreckovery,3823,3701,13040.7002,4.099999905,25.62000084,0
"Feb 7, 2019, 2:44:12 PM",Warmup ,981,898,3246,4.400000095,7.71999979,0
"Feb 7, 2019, 3:40:39 PM","4 x (200m, 200m, 400m)",1533,1477,6120.5,7.300000191,0,2
"Feb 7, 2019, 4:12:08 PM",Cooling the engine ,1222,1051,3568.5,4.099999905,21.36000061,0
"Feb 8, 2019, 2:56:06 PM",Icy cold ,4200,4041,14510.5,4.599999905,110.1633301,0
"Feb 9, 2019, 3:06:49 PM",3 weeks till outdoors ,6059,5904,23043.09961,5.599999905,205.2236633,1
"Feb 11, 2019, 2:52:35 PM",Werk ,4394,4305,16130.09961,4.900000095,39.56999969,0
"Feb 12, 2019, 2:42:04 PM",Warmup ,1092,884,3225,5.300000191,7.653333187,0
"Feb 12, 2019, 3:47:32 PM",Tempo,1711,1711,7998.200195,6.5,40.11999893,2
"Feb 12, 2019, 4:17:28 PM",Hill sprints + CD,2143,1204,4192,9.100000381,13.03750038,2
"Feb 13, 2019, 2:51:50 PM",Recovery ,3800,3621,12895.5,4.400000095,73.91999817,0
"Feb 14, 2019, 3:05:58 PM",Warmup ,1147,892,3232.199951,4.300000191,14.6833334,0
"Feb 14, 2019, 3:42:26 PM",Valentines Relays :b,1959,1685,7388.399902,6.800000191,0,2
"Feb 14, 2019, 4:20:34 PM",Cool down ,1079,1017,3404.300049,4.199999809,12.61999989,0
"Feb 15, 2019, 3:36:09 PM",Cool lil run ,4405,4044,14519.7002,4.599999905,89.74416351,0
"Feb 16, 2019, 3:07:00 PM",Runnin’ on the side of the bed ,6191,6126,24211.59961,5.099999905,48.76793671,1
"Feb 18, 2019, 1:17:09 AM",Shakeout ,1826,1744,6473.700195,4.400000095,27.76000023,0
"Feb 18, 2019, 2:50:21 PM",Another week,4484,4300,16108,4.900000095,100.4755554,0
"Feb 19, 2019, 2:43:06 PM",Wu + steeple drills ,1102,894,3230.399902,4.599999905,7.619999886,0
"Feb 19, 2019, 3:45:46 PM",2 sets of (4x400m),1152,1042,4597.299805,7.300000191,0,2
"Feb 19, 2019, 4:15:52 PM",Cool down ,1647,1558,4946,4.099999905,44.26666641,0
"Feb 19, 2019, 11:00:12 PM",Easy double ,1923,1802,6459.899902,5,23.52000046,0
"Feb 20, 2019, 2:52:53 PM",Recovery run,3623,3530,12899.2998,4.5,98.93333435,0
"Feb 21, 2019, 3:04:41 PM",Warm up. No steeple drills,838,838,3275,4.400000095,12.96000004,0
"Feb 21, 2019, 3:40:05 PM",Tempos + hill sprints ,2603,2196,10064.2998,7.699999809,4.5,2
"Feb 21, 2019, 4:28:33 PM",Cooldown,1595,1032,3372.300049,4.300000191,15.02000046,0
"Feb 22, 2019, 2:54:06 PM",Back to bed,3970,3892,14512.2002,4.199999809,28.05999947,0
"Feb 23, 2019, 8:17:10 PM",Stayed in bed for too long ,6999,6624,25784.80078,4.900000095,209.2666626,1
"Feb 25, 2019, 2:56:12 PM",Don’t indulge ,4443,4246,16104.5,4.5,162.6600037,0
"Feb 26, 2019, 3:03:54 PM",WRmup,880,880,3230.399902,4.400000095,12.73999977,0
"Feb 26, 2019, 3:44:43 PM","2x1k, 2x500m, 3x250m",1817,1321,5501.899902,8.100000381,0,2
"Feb 26, 2019, 4:26:05 PM",Cool down ,1326,1194,4088.800049,4.300000191,17.04000092,0
"Feb 27, 2019, 2:54:45 PM",I’m a star how can I not shine?,3506,3470,12903.40039,4.900000095,99.13666534,0
"Feb 28, 2019, 3:04:03 PM",Free as a bird ,3770,3443,12906.59961,5,72.04000092,0
"Mar 1, 2019, 11:37:57 PM",Warmup ,1338,1206,4361.100098,4.599999905,13.93999958,0
"Mar 2, 2019, 12:44:05 AM",Cooldown ,777,620,2004.199951,4.699999809,3.220000029,0
"Mar 2, 2019, 1:23:06 AM",2nd warmup ,532,497,1827.199951,4.199999809,0,0
"Mar 2, 2019, 2:25:34 AM",Final cooldown ,1447,1404,4943.200195,4.800000191,16.22999954,0
"Mar 3, 2019, 2:44:58 AM",Celebrate your freedom,5718,5419,19317,4.5,79.56666565,1
"Mar 3, 2019, 10:27:22 PM",Things plan out when it’s right ,2252,2126,8061.600098,5,60,0
"Mar 4, 2019, 2:54:49 PM",Almost half way through the semester ,3380,3350,12901.5,5.5,35.34000015,0
"Mar 5, 2019, 3:04:50 PM",Warmup,901,893,3251.399902,4.5,13.48999977,0
"Mar 5, 2019, 3:48:18 PM",2 sets of 5x300m,1090,1036,4433,7.5,0,2
"Mar 5, 2019, 4:17:44 PM",Cooldown ,801,801,2481.600098,3.599999905,9.220000267,0
"Mar 6, 2019, 2:54:08 PM",Rainy recovery ,2768,2745,10201.2002,4.5,20.86333275,0
"Mar 7, 2019, 3:13:59 PM",Warmup ,1223,934,3243,4,16.86000061,0
"Mar 7, 2019, 3:58:18 PM",8x150m,1513,1074,3222.300049,8.800000191,0,2
"Mar 7, 2019, 4:28:28 PM",Loooong cooldown ,1885,1662,5656.5,4.599999905,21.52000046,0
"Mar 8, 2019, 3:25:30 PM",Pre meet,2785,2578,9710.5,4.400000095,61.95999908,0
"Mar 10, 2019, 2:04:12 AM",Warmup ,1214,1207,4296.700195,4.400000095,11.30000019,0
"Mar 10, 2019, 3:33:48 AM",It hurt ,2089,1647,5495,4.699999809,9.600000381,0
"Mar 10, 2019, 4:48:48 PM",Reked,2702,2572,9729.799805,5.300000191,62.55666733,0
"Mar 11, 2019, 1:58:42 PM",There’s no damage ,3742,3393,12905.7002,5.300000191,128.7766724,0
"Mar 12, 2019, 2:02:50 PM",Morning Run,1170,913,3228.199951,4.5,16.27142906,0
"Mar 12, 2019, 2:48:51 PM",Morning Run,1120,975,4312.799805,7.599999905,0,2
"Mar 12, 2019, 3:17:06 PM",Morning Run,1724,1471,4839.5,4.900000095,21.65999985,0
"Mar 13, 2019, 1:52:38 PM",What if I dive deep,2856,2703,9800.400391,4.5,76.29333496,0
"Mar 14, 2019, 2:03:53 PM",Morning Run,954,954,3360.199951,4.300000191,12.42333317,0
"Mar 14, 2019, 2:44:58 PM",Morning Run,2332,1715,7440.399902,9.699999809,0,2
"Mar 14, 2019, 3:32:13 PM",Morning Run,1144,999,3387.300049,4.599999905,13.15999985,0
"Mar 15, 2019, 8:07:04 PM",Afternoon Run,2774,2583,9679.099609,5.099999905,28.44000053,0
"Mar 16, 2019, 7:58:04 PM",UCI spring break invite warm up ,1036,909,3526.899902,4.699999809,19.15999985,0
"Mar 16, 2019, 9:01:30 PM",Cooldown ,2239,2084,7244.700195,4.400000095,44.84000015,0
"Mar 18, 2019, 1:54:13 PM",Morning Run,3425,3380,12892.2998,5.099999905,129.3800049,0
"Mar 19, 2019, 2:02:35 PM",Morning Run,1195,986,3607.899902,4.599999905,12.65999985,0
"Mar 19, 2019, 2:42:14 PM",Morning Run,1249,822,3025.100098,8.100000381,0,2
"Mar 19, 2019, 3:12:37 PM",Morning Run,1212,1010,3538.300049,4.300000191,17.07999992,0
"Mar 20, 2019, 1:52:34 PM",Morning Run,2624,2590,9773.700195,4.900000095,28.21999931,0
"Mar 25, 2019, 1:53:25 AM",Back after a 3 day hiatus ,2534,2448,9850.599609,4.800000191,48.81999969,0
"Mar 25, 2019, 1:53:04 PM",Beauty ,3456,3340,12893.90039,4.699999809,129.3999939,0
"Mar 26, 2019, 2:03:02 PM",Warm up,1245,968,3539.800049,4.800000191,12.62666702,0
"Mar 26, 2019, 2:49:23 PM",2 sets of 3x300m,1375,943,3268.600098,8.100000381,0,2
"Mar 26, 2019, 3:21:07 PM",Cooldown ,1046,977,3236.899902,4.199999809,13.56000042,0
"Mar 27, 2019, 1:52:50 PM",Recovery ,3013,2604,9712.799805,5.099999905,48.18000031,0
"Mar 28, 2019, 2:05:17 PM",Morning Run,1255,978,3520.5,4.699999809,12.88000011,0
"Mar 28, 2019, 2:43:10 PM",Morning Run,1116,1116,3680.600098,9,0,2
"Mar 28, 2019, 3:04:20 PM",Morning Run,1050,975,3246.699951,3.799999952,13.47999954,0
"Mar 29, 2019, 3:05:06 PM",Pre meet ,2468,2258,8175.899902,4.199999809,42.41999817,0
"Mar 30, 2019, 7:59:28 PM",Warmup ,960,828,3145.399902,4.099999905,13.41428566,0
"Mar 30, 2019, 9:06:22 PM",Cooldown ,2235,2098,7537.799805,4.400000095,30.04000092,0
"Apr 1, 2019, 2:49:13 PM",Morning Run,3651,3436,12922.40039,4.5,99.33999634,0
"Apr 2, 2019, 3:00:54 PM",Morning Run,908,900,3230.899902,3.900000095,13.60000038,0
"Apr 2, 2019, 3:40:34 PM","600m, 2x400m, 3x200m",1128,765,3102.199951,8.300000191,0,2
"Apr 2, 2019, 4:18:38 PM",CD,1234,1191,3547,3.700000048,12.23999977,0
"Apr 3, 2019, 2:51:51 PM",Ez,2629,2589,9678.200195,4.199999809,20.29999924,0
"Apr 4, 2019, 3:03:54 PM",Pre meet ,2484,2279,8107.600098,4.300000191,40.38000107,0
"Apr 6, 2019, 1:09:11 AM",Warmup,1266,1242,4531.299805,4.5,12.5,0
"Apr 6, 2019, 2:31:39 AM",Cooldown / 2nd warmup ,1691,1423,4635.799805,5.099999905,16.81999969,0
"Apr 6, 2019, 3:31:29 AM",Mini cooldown,474,474,1707.099976,4.099999905,0,0
"Apr 7, 2019, 4:27:35 PM",“Long run”,4451,4361,16131.2002,6.099999905,104.4266663,0
"Apr 8, 2019, 1:54:07 PM",My bed is cold,3778,3336,12891.90039,4.900000095,129.4866638,0
"Apr 9, 2019, 2:03:10 PM",Warmup ,958,958,3376,4.300000191,12.26000023,0
"Apr 9, 2019, 2:44:23 PM",4x300m,934,884,2832.399902,9,0,2
"Apr 9, 2019, 3:14:15 PM",Cooldown ,1843,1599,5208.899902,4.099999905,21.42000008,0
"Apr 10, 2019, 1:51:05 PM",I wake up in a cold sweat ,3252,2699,9775.099609,4.400000095,48.64333344,0
"Apr 11, 2019, 2:02:34 PM",Nice and warm,933,933,3357.899902,4.5,12.57999992,0
"Apr 11, 2019, 2:44:20 PM",3x500m,1537,1265,3796.600098,9.5,0,2
"Apr 11, 2019, 3:18:58 PM",Cooldown ,1631,1093,3497.899902,4.300000191,8.43999958,0
"Apr 12, 2019, 2:20:09 PM",Pre meet ,2438,2243,8057.299805,4.400000095,55.7733345,0
"Apr 13, 2019, 9:49:33 PM",Warm up on a warm day,957,910,3141.800049,3.900000095,14.89999962,0
"Apr 13, 2019, 11:05:14 PM",Cooldown to Beverly Hills ,3201,2693,9772,10.69999981,111.75,0
"Apr 16, 2019, 2:01:00 PM",Warm up ,947,947,3349.399902,4,12.68000031,0
"Apr 16, 2019, 2:39:42 PM",2 sets of 3x300m,1003,942,3385.800049,8.300000191,0,2
"Apr 16, 2019, 3:12:33 PM",Cooldown ,1092,986,3252.199951,3.900000095,13.22000027,0
"Apr 18, 2019, 2:06:26 PM",Pre meet ,2573,2397,8565.799805,4.199999809,44.61999893,0
"Apr 19, 2019, 6:52:36 PM",Warm up ,1421,1202,4570.700195,4.300000191,0,0
"Apr 19, 2019, 7:59:58 PM",Cooldown ,1676,1603,5630.299805,4.199999809,0,0
"Apr 20, 2019, 2:36:02 PM",Long run! ,4357,4205,16119.2998,5.300000191,149.1499939,0
"Apr 22, 2019, 1:52:35 PM",No time to waste ,3736,3448,12935.09961,4.699999809,130.9600067,0
"Apr 23, 2019, 2:03:08 PM",Warm up,993,993,3354.800049,4.400000095,11.18000031,0
"Apr 23, 2019, 2:48:05 PM","2x(500m, 300m) ",997,913,2720.899902,8.899999619,0,2
"Apr 23, 2019, 3:19:13 PM",Cooldown ,1258,1114,3583.699951,4.099999905,17.15999985,0
"Apr 25, 2019, 2:08:42 PM",Warm up,941,941,3380.899902,4.099999905,12.15999985,0
"Apr 25, 2019, 2:45:55 PM",6x200m,1116,877,2740.399902,9.800000191,0,2
"Apr 25, 2019, 3:11:37 PM",Cooldown ,1261,1186,4022.5,4.300000191,17.28000069,0
"Apr 26, 2019, 2:18:24 PM",Pre meet! ,2761,2401,8662.5,4.300000191,45.45333481,0
"Apr 27, 2019, 6:27:56 PM",First warm up ,1332,1195,4308.200195,4.099999905,17.40999985,0
"Apr 27, 2019, 7:41:01 PM",First cooldown ,995,946,3185,4.099999905,0,0
"Apr 27, 2019, 11:03:08 PM",Second warmup ,805,705,2351.800049,4,2.416666746,0
"Apr 28, 2019, 12:38:06 AM",Final cooldown ,1894,1791,6449.200195,4.5,28.78000069,0
"Apr 29, 2019, 1:53:56 PM",2 more weeks ,3455,3122,11431.7998,4.800000191,90.8133316,0
"Apr 30, 2019, 2:02:20 PM",Warmup ,950,950,3266.800049,4.199999809,11.38000011,0
"Apr 30, 2019, 3:18:03 PM",Cooldown ,1223,1070,3546.899902,4.300000191,17.42000008,0
"Apr 30, 2019, 2:50:11 PM","600m, 3x200m",1203,1007,3078.600098,8.899999619,0,2
"May 1, 2019, 1:50:36 PM",Recovery run,3041,2736,9672.700195,4.328999996,194,0
"May 4, 2019, 12:45:31 AM",Warm up,1118,1118,4343,4.572000027,100,0
"May 4, 2019, 2:09:47 AM",Cooldown ,556,556,1780.800049,3.52699995,38,0
"May 2, 2019, 2:03:24 PM",Pre-meet,1919,1806,6490.600098,4.012000084,100,0
"May 4, 2019, 4:02:49 PM",Recovery ,3191,3051,11290.7002,4.208000183,274,0
"May 5, 2019, 11:00:19 AM",Wings for Life World run ,2479,2384,9805.700195,4.739999771,175,0
"May 6, 2019, 1:49:45 PM",Conference week!,2803,2671,9691.299805,4.468999863,196,0
"May 7, 2019, 2:02:40 PM",Warmup ,795,795,2944.699951,3.974999905,68,0
"May 7, 2019, 2:37:06 PM","600m, 400m, 2x200m",716,648,2520.899902,9.479999542,37,2
"May 7, 2019, 2:54:14 PM",Cooldown ,1074,1027,3610,3.993999958,66,0
"May 8, 2019, 1:49:48 PM",Recovery ,2822,2652,9597.299805,6.168000221,222,0
"May 9, 2019, 10:45:32 PM",Pre meet ,1882,1804,6198.399902,3.854000092,160,0
"May 10, 2019, 10:58:59 PM",Warmup ,1164,1161,4225.700195,3.854000092,103,0
"May 11, 2019, 12:04:10 AM",Cooldown ,1281,1160,3946.300049,3.676000118,145,0
"May 11, 2019, 9:47:40 PM",Warmup ,884,816,3074.100098,4.086999893,116,0
"May 12, 2019, 12:16:23 AM",Last cooldown of the season 😕,1295,908,3233.199951,3.910000086,66,0
"May 22, 2019, 8:11:28 PM",Almost died,2875,2844,9672.299805,4,56.87720871,0
"May 27, 2019, 6:00:52 PM",XC 19 ,1940,1789,6463.5,3.825999975,168,0
"May 28, 2019, 5:58:49 PM",Day 2,2469,2339,8061.100098,3.732000113,216,0
"May 29, 2019, 8:20:46 PM",Afternoon Run,1946,1804,6451.399902,3.900000095,167,0
"May 31, 2019, 2:31:43 AM",Evening Run,2741,2686,9708,3.862999916,134,0
"May 31, 2019, 3:33:18 PM",Nice run with the boys ,2779,2714,9662,3.806999922,179,0
"Jun 2, 2019, 6:26:11 PM",Long run ,3642,3558,12890.59961,3.96600008,185,0
"Jun 3, 2019, 3:49:03 PM",Morning Run,2714,2664,9676.099609,4,98,0
"Jun 4, 2019, 5:01:01 PM",Just missed the heat ,3192,3137,11289.7998,4.021999836,162,0
"Jun 5, 2019, 5:33:12 PM",Too hot 🥵 ,2360,2340,8081.200195,3.657999992,106,0
"Jun 6, 2019, 4:18:00 PM",*Almost missed the heat this time ,3366,3324,11278.2002,4.320000172,252,0
"Jun 7, 2019, 5:59:58 PM",One foot in front of the other ,3270,3139,11320.5,3.806999922,217,0
"Jun 8, 2019, 1:35:07 PM",Just training to train ,1923,1898,6433.799805,3.881999969,71,0
"Jun 10, 2019, 2:36:20 PM",Feeling better ,3207,3185,11288.40039,3.910000086,124,0
"Jun 12, 2019, 12:25:33 AM",Afternoon Run,3623,3623,12154.5,3.750999928,0,0
"Jun 12, 2019, 12:49:36 PM",Morning Run,2850,2783,9671.5,3.854000092,124,0
"Jun 18, 2019, 12:18:11 AM",Afternoon Run,2082,1972,6765.200195,3.742000103,143,0
"Jun 22, 2019, 2:17:06 AM",Painful ,2898,2865,9671.099609,3.769999981,121,0
"Jul 1, 2019, 2:11:04 PM",No fracture!,1848,1823,6460.299805,3.927999973,172,0
"Jul 3, 2019, 3:48:59 PM",Please don’t make me wait long ,1967,1848,6449.799805,3.75999999,143,0
"Jul 4, 2019, 7:46:13 PM",Watching the tides roll away ,2383,2327,8058.200195,3.798000097,179,0
"Jul 6, 2019, 1:00:18 AM","For your vibe and your smile, I don’t mind a lil rain ",2627,2468,8253.299805,3.91899991,139,0
"Jul 6, 2019, 2:39:00 PM",I'm working to get everything that I need ,2656,2583,9676,4,80.68583679,0
"Jul 8, 2019, 6:10:01 PM","Made my bed, lied in it ",3329,3150,11291,3.91899991,198,0
"Jul 9, 2019, 2:09:33 PM",Make the miles count ,3763,3644,12889.7002,3.825999975,163,0
"Jul 10, 2019, 5:01:49 PM",Morning Run,3566,3223,11284.09961,3.871999979,248,0
"Jul 12, 2019, 5:35:40 PM",Just watch me ,3854,3492,12888.7998,4.339000225,356,0
"Jul 14, 2019, 1:45:30 AM",Had to cut it short ,4933,4683,16947.09961,3.983999968,376,0
"Jul 22, 2019, 5:50:03 PM",Morning Run,1916,1819,6442,3.798000097,212,0
"Jul 29, 2019, 4:01:13 PM",Morning Run,2127,1809,6448.399902,3.891000032,199,0
"Jul 31, 2019, 3:57:06 PM",Morning Run,1953,1937,6656.600098,3.648000002,221,0
"Aug 2, 2019, 2:10:35 PM",Take your time ,2460,2211,8073.299805,4.039999962,152,0
"Aug 4, 2019, 6:50:40 PM",Lunch Run,1864,1776,6453.600098,3.91899991,166,0
"Aug 6, 2019, 2:15:39 PM",Wish I could do more,2566,2208,8084.399902,4,17.77547646,0
"Aug 8, 2019, 6:31:26 PM",Lunch Run,2006,1814,6462.399902,3.891000032,210,0
"Aug 10, 2019, 3:05:08 PM",Morning Run,1824,1734,6454.399902,4.320000172,173,0
"Aug 12, 2019, 3:27:31 PM",Morning Run,2933,2683,9713.900391,3.891000032,280,0
